"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256"
"Legacy\Meta_Lean_Archive\Kappa.lean","Legacy/Meta_Lean_Archive/Kappa.lean",".lean","2005","08/18/2025 01:27:54","Legacy","CBB62790EF6E765C363FE8F10E2A5FBDAA0683297B9219AA1940AF8C32532117"
"Legacy\Meta_Lean_Archive\KappaPlus2.lean","Legacy/Meta_Lean_Archive/KappaPlus2.lean",".lean","1858","08/18/2025 01:27:54","Legacy","78D6644CB5C567A2A4355E9145CE45F6E5A6D73DE974A010445DDC9CE4CA9A30"
"Legacy\Meta_Lean_Archive\KO7_OperationalIncompleteness_Skeleton.lean","Legacy/Meta_Lean_Archive/KO7_OperationalIncompleteness_Skeleton.lean",".lean","9409","08/18/2025 01:27:54","Legacy","D279C39C2A9D779DF8A029E46B8D51D28BD915891DC783B3281150973892815E"
"Legacy\Meta_Lean_Archive\Measure.lean","Legacy/Meta_Lean_Archive/Measure.lean",".lean","9232","08/18/2025 01:27:54","Legacy","1B039976AEE7ED6DB15CCB693A83235F738068018D742E5568FC5005B3048C82"
"Legacy\Meta_Lean_Archive\Meta.lean","Legacy/Meta_Lean_Archive/Meta.lean",".lean","2593","08/18/2025 01:27:54","Legacy","71CC31E078775007BAC04FDFBD8F4D59D8AEAB3DAC98A0E56FB99EBE9F01E147"
"Legacy\Meta_Lean_Archive\MuCore.lean","Legacy/Meta_Lean_Archive/MuCore.lean",".lean","3704","08/18/2025 01:27:54","Legacy","4A663976D673AEA17AE4C6DEF5B61874386865E5AD89B4705A25B82D9C85F20F"
"Legacy\Meta_Lean_Archive\MuLexSN.lean","Legacy/Meta_Lean_Archive/MuLexSN.lean",".lean","3214","08/18/2025 01:27:54","Legacy","C5DC89EC2EAE442F0DFFA77C53CB4D3C5038A1A9C0D581669F0A05C2D6EE21F3"
"Legacy\Meta_Lean_Archive\MuPort.lean","Legacy/Meta_Lean_Archive/MuPort.lean",".lean","8489","08/18/2025 01:27:54","Legacy","A97B752FF05C6ABC695AA4198FCFDC0A289C189A7735B59F162C777B64DC7111"
"Legacy\Meta_Lean_Archive\Normalize_Safe_Bundle.lean","Legacy/Meta_Lean_Archive/Normalize_Safe_Bundle.lean",".lean","566","08/18/2025 01:27:54","Legacy","7E0605F87C5BBAC7EFBC29F45DCC229296C4734EF6B909B9AF12F5795D25DB1D"
"Legacy\Meta_Lean_Archive\Operational_Incompleteness.lean","Legacy/Meta_Lean_Archive/Operational_Incompleteness.lean",".lean","9692","08/18/2025 07:57:43","Legacy","D6E6D8C97D4B3447950EE995AF9774C3EC234189337C4B12CED3C30D4C5D9FFC"
"Legacy\Meta_Lean_Archive\Patch2025_08_10.lean","Legacy/Meta_Lean_Archive/Patch2025_08_10.lean",".lean","1361","08/18/2025 01:27:54","Legacy","AA3B944CBDA876D7F4AAD02DD2F784649409E9F79217786E38AEEB1579BED191"
"Legacy\Meta_Lean_Archive\SN_Delta.lean","Legacy/Meta_Lean_Archive/SN_Delta.lean",".lean","4506","08/18/2025 01:27:54","Legacy","276BCCB7C0BEE3CD781498B2CFBD01856AC9C2E87FC3C2EB55DDBF53BE2BF7CB"
"Legacy\Meta_Lean_Archive\SN_Final.lean","Legacy/Meta_Lean_Archive/SN_Final.lean",".lean","9702","08/18/2025 01:27:54","Legacy","55B2AD5600522515D9AA51729D5628CE39504DF5DD36B235B773F3F045BFB180"
"Legacy\Meta_Lean_Archive\SN_Opus.lean","Legacy/Meta_Lean_Archive/SN_Opus.lean",".lean","6604","08/18/2025 01:27:54","Legacy","5E38F7925DB096DE14FF4CE819AC4B9BFC02CF5D26326996A5BF0D92EFBA663D"
"Legacy\Meta_Lean_Archive\SN_Phi.lean","Legacy/Meta_Lean_Archive/SN_Phi.lean",".lean","17388","11/20/2025 03:29:09","Legacy","97587658276D61268D48D943DA0CFAE6B0C5E04F01316D3F877FB794B3400544"
"Legacy\Meta_Lean_Archive\SN.lean","Legacy/Meta_Lean_Archive/SN.lean",".lean","7178","08/18/2025 01:27:54","Legacy","43A79BD489E4C403EA84B8515B985707E19240E1DB4E1C6ABD192C868FB612F7"
"Legacy\Meta_Lean_Archive\StrongNormal.lean","Legacy/Meta_Lean_Archive/StrongNormal.lean",".lean","5161","08/18/2025 01:27:54","Legacy","CD683DF3F7DB90549E7DF5E680D21EE7D52596FCE75A68D5F964D4DBA3702FAC"
"Legacy\Meta_Lean_Archive\Termination_C.lean","Legacy/Meta_Lean_Archive/Termination_C.lean",".lean","73100","08/18/2025 01:27:54","Legacy","B5E8E55D80293DB39E8464DEA29209AAC1029FBF9727D7E7EAA647FE7D3CD8BE"
"Legacy\Meta_Lean_Archive\Termination_Legacy.lean","Legacy/Meta_Lean_Archive/Termination_Legacy.lean",".lean","51320","08/18/2025 01:27:54","Legacy","029E39872EA17337CB40293BE3C1ED4B26E7AFFDBE63062D571DDA6E4E1C7A91"
"Legacy\Meta_Lean_Archive\Termination_Lex.lean","Legacy/Meta_Lean_Archive/Termination_Lex.lean",".lean","2833","08/18/2025 01:27:54","Legacy","55E517A92CC3BDC0B776E9D9AACBDAEFC0E90F140FDE654EA6016C14C184A399"
"Legacy\Meta_Lean_Archive\Termination.lean","Legacy/Meta_Lean_Archive/Termination.lean",".lean","62253","08/18/2025 01:27:54","Legacy","FBDB31029711B705E3DB3C8FCB4AE0058F92152DF9EE4F48EC076A513516F324"
"markdown_output\5th-6th_candidates_html.md","markdown_output/5th-6th_candidates_html.md",".md","27668","11/03/2025 01:05:43","markdown_output","94A73240815D7068AE971DA7A9870B632A9C1C13DFF1FF151BEC386629923471"
"markdown_output\Operator_Proceduralism_Draft_Paper_(3).md","markdown_output/Operator_Proceduralism_Draft_Paper_(3).md",".md","35313","11/02/2025 08:45:32","markdown_output","ACB8AC81FD794E2F5D673030AACEC69B1BDF0E2AC6F2B535870F5860BDC2BB8A"
"markdown_output\OTC_Draft.md","markdown_output/OTC_Draft.md",".md","36658","11/02/2025 08:45:32","markdown_output","B14B1B9B326F1D8FD904FE937A867E03019815016EB7299DD2C626611ACD3FC4"
"markdown_output\OTC_Hand_Off_Blueprint.md","markdown_output/OTC_Hand_Off_Blueprint.md",".md","92395","11/02/2025 08:45:32","markdown_output","ADA8D7273DCA8E73638EFE69048CF13E3A86BD60E1EE607F0BE961AEBF1BD88D"
"markdown_output\Solutions.md","markdown_output/Solutions.md",".md","25978","11/02/2025 08:45:32","markdown_output","E0D9309F765ED2B472EAA022E122CDCB484792575E240318941339D1B62FEC9C"
"markdown_output\VIABLE_MINIMAL-KERNEL_CANDIDATES.md","markdown_output/VIABLE_MINIMAL-KERNEL_CANDIDATES.md",".md","3769","11/02/2025 08:45:32","markdown_output","A4591E6ECC099188FEA7456856BBE56A9C1D5CDC05D5E30CFAC5734F694E7FC0"
"MetaMD_Archive\AI_BrainStorm_SN.md","MetaMD_Archive/AI_BrainStorm_SN.md",".md","31579","08/18/2025 01:27:54","MetaMD_Archive","141EF8AC9DDBE7217FDAD41236DCD26CD24958845EBF924E8C12746DD1668FDD"
"MetaMD_Archive\all_suggestions.md","MetaMD_Archive/all_suggestions.md",".md","63346","08/19/2025 06:20:17","MetaMD_Archive","3169AE5AC44818164F17CF7CD0E5DF71384A813065FF7E4F640C88533FE4BA86"
"MetaMD_Archive\Claude_SN_Companion.md","MetaMD_Archive/Claude_SN_Companion.md",".md","8058","08/18/2025 01:27:54","MetaMD_Archive","BDE1960524EF05D8055C099D2B308158EE75AA1AA22FEB230E12BD5A0D106672"
"MetaMD_Archive\claude_sn_errors.md","MetaMD_Archive/claude_sn_errors.md",".md","7957","08/18/2025 01:27:54","MetaMD_Archive","9DA5CFE635D880421726BD6103939403035D13E232491B0923FD7512EC2E5014"
"MetaMD_Archive\claude_sn_errors.txt","MetaMD_Archive/claude_sn_errors.txt",".txt","7857","08/18/2025 01:27:54","MetaMD_Archive","2ED831F1EDEBB0240585FD181A2EB7DAF7724DEF2859E0A4E233FCB796A9BBD7"
"MetaMD_Archive\Claude_SN.md","MetaMD_Archive/Claude_SN.md",".md","10009","08/18/2025 01:27:54","MetaMD_Archive","71610E31ABBE514DA8B9030271AEAF28E09011186EEB88556A6C3547CE7CBFC2"
"MetaMD_Archive\Diag_Reports.md","MetaMD_Archive/Diag_Reports.md",".md","15574","08/18/2025 01:27:54","MetaMD_Archive","C138CEF27FE2EF56AD7E2E7E849AF1A1A1A1797231FBFE4329BB5F7561658037"
"MetaMD_Archive\EOD_Report_2024.md","MetaMD_Archive/EOD_Report_2024.md",".md","6258","08/19/2025 06:20:17","MetaMD_Archive","E5B74F156A1333B6B3EE2B51806DD78C3836B282F22B313E814FB92404DACF29"
"MetaMD_Archive\for_claude.md","MetaMD_Archive/for_claude.md",".md","8593","08/18/2025 01:27:54","MetaMD_Archive","E584CED948532E69E8DCF2CB19936CFE50F1F4CA73B0B4BE28CDF9FE77100B14"
"MetaMD_Archive\GPT-5-Pro.md","MetaMD_Archive/GPT-5-Pro.md",".md","36610","08/18/2025 01:27:54","MetaMD_Archive","2CC1DCF2833D2178BC911132E0BF5B45241295BE2C3CC52BB9F67BDF2C68605D"
"MetaMD_Archive\Kappa.md","MetaMD_Archive/Kappa.md",".md","2957","08/18/2025 01:27:54","MetaMD_Archive","DDA891BE8336D7956783DA77E91014D9F49D3F153BBCC930367E7CAC4D53E8E6"
"MetaMD_Archive\kernel_analysis.md","MetaMD_Archive/kernel_analysis.md",".md","81434","08/18/2025 01:27:54","MetaMD_Archive","06D45E825EBDE4BC3DA2DA0FE7F4DF40111DA6B9BDF74B4C9B7BE753975A208E"
"MetaMD_Archive\latest_solution.md","MetaMD_Archive/latest_solution.md",".md","54799","08/19/2025 06:20:17","MetaMD_Archive","FE25EA023EE8F8499B3759F8055702C35FD7564A825D64A3A9083C8D1C9C560A"
"MetaMD_Archive\math_docs.md","MetaMD_Archive/math_docs.md",".md","16190","08/18/2025 01:27:54","MetaMD_Archive","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE"
"MetaMD_Archive\Measure.md","MetaMD_Archive/Measure.md",".md","9767","08/18/2025 01:27:54","MetaMD_Archive","EDC3A322668F09A5FA6922E94666D18911174E37C274AFBA7E7AB9560A889B3A"
"MetaMD_Archive\Meta.md","MetaMD_Archive/Meta.md",".md","2825","08/18/2025 01:27:54","MetaMD_Archive","6D44D3C69D8EDA1B8F11FA7EE8335693E7AFD485D7242ED66AEB4A421B1CBC01"
"MetaMD_Archive\MuCore_Diag_Reports.md","MetaMD_Archive/MuCore_Diag_Reports.md",".md","15823","08/18/2025 01:27:54","MetaMD_Archive","23C93BAEC754BD36857AE0E5FB64D8163ACD13BF963E83448F00E90AEF85AEC8"
"MetaMD_Archive\MuCore_Diag.md","MetaMD_Archive/MuCore_Diag.md",".md","53303","08/18/2025 01:27:54","MetaMD_Archive","CB35E31AB416365F5909E16F2DFDF236138978C48DD5B87ABBA1FDD73897FFD1"
"MetaMD_Archive\MuCore.md","MetaMD_Archive/MuCore.md",".md","3704","08/18/2025 01:27:54","MetaMD_Archive","4A663976D673AEA17AE4C6DEF5B61874386865E5AD89B4705A25B82D9C85F20F"
"MetaMD_Archive\MuLexSN.md","MetaMD_Archive/MuLexSN.md",".md","3750","08/18/2025 01:27:54","MetaMD_Archive","C25EA607D49BD25954E719648A67C9DE2048DC3C0E35870BF9BE0711E1F4AC5C"
"MetaMD_Archive\MuPort.md","MetaMD_Archive/MuPort.md",".md","8575","08/18/2025 01:27:54","MetaMD_Archive","888124EDDF8B229110C202647B641CA7767AD92E9B56E3582637C3764F48BAB6"
"MetaMD_Archive\Patch2025_08_10.md","MetaMD_Archive/Patch2025_08_10.md",".md","2333","08/18/2025 01:27:54","MetaMD_Archive","F5F792B6E72996883416D68E00606C8AB0354D99CED2C3EECF9091C57A586833"
"MetaMD_Archive\SN_Delta.md","MetaMD_Archive/SN_Delta.md",".md","5488","08/18/2025 01:27:54","MetaMD_Archive","2FBEEBA4954B4F8731BF05022A30EE62159BDD4186B6B9030A04D0DF7A24FDF4"
"MetaMD_Archive\SN_Final_Diags.md","MetaMD_Archive/SN_Final_Diags.md",".md","5439","08/18/2025 01:27:54","MetaMD_Archive","478457F74850744814483C0CE4C2CBBD4634EEF9C3FCA7F2E96F045FF325362D"
"MetaMD_Archive\SN_Final.md","MetaMD_Archive/SN_Final.md",".md","9702","08/18/2025 01:27:54","MetaMD_Archive","55B2AD5600522515D9AA51729D5628CE39504DF5DD36B235B773F3F045BFB180"
"MetaMD_Archive\SN_Notes.md","MetaMD_Archive/SN_Notes.md",".md","46178","08/18/2025 01:27:54","MetaMD_Archive","C398C9A6CC524D9A22B9AC5461C75D583DAA9F83E768849060015AABF78B1E86"
"MetaMD_Archive\SN_Opus.md","MetaMD_Archive/SN_Opus.md",".md","7589","08/18/2025 01:27:54","MetaMD_Archive","4F57F01CB5D3BA9494E776B321F66CE4D422C561BDDC8781F78316E3DD031003"
"MetaMD_Archive\SN_Phi.md","MetaMD_Archive/SN_Phi.md",".md","18370","08/18/2025 01:27:54","MetaMD_Archive","D6B1958715DF376853BC18CCAAF72A425D158B8DEBD8C5CF4896606265AC0050"
"MetaMD_Archive\SN.md","MetaMD_Archive/SN.md",".md","8110","08/18/2025 01:27:54","MetaMD_Archive","858BAD08D3252362BE02AB7CD42252F0B192828C755118D9A606C957048B5FE0"
"MetaMD_Archive\StrongNormal.md","MetaMD_Archive/StrongNormal.md",".md","6390","08/18/2025 01:27:54","MetaMD_Archive","6190AC5058EBD2772FCF1F6F826E39993969FBEB8A05A3B604CA1695F008991F"
"MetaMD_Archive\Termination_C.md","MetaMD_Archive/Termination_C.md",".md","68346","08/18/2025 01:27:54","MetaMD_Archive","A2883791A81B902CBE393B889FB8CCCAD2CB232BFD0B335979B220C625396204"
"MetaMD_Archive\Termination_Legacy.md","MetaMD_Archive/Termination_Legacy.md",".md","52324","08/18/2025 01:27:54","MetaMD_Archive","655B548B733071679BE67E8DEF4D67BBFE9FA500A7C014C29CA00F2BAA29960E"
"MetaMD_Archive\Termination_Lex.md","MetaMD_Archive/Termination_Lex.md",".md","6321","08/18/2025 01:27:54","MetaMD_Archive","D5E107C8769B50BEF7F37839AC14B09FCE092F65C9B6B1EA148905D2E89CB9D6"
"MetaMD_Archive\Termination_Lex3.lean","MetaMD_Archive/Termination_Lex3.lean",".lean","2181","08/18/2025 01:27:54","MetaMD_Archive","48CC2C7FA7C666D9EFDA08D492EA88F49128BD160F2C8D258BA5384BB0A79408"
"MetaMD_Archive\Termination.md","MetaMD_Archive/Termination.md",".md","73213","08/18/2025 01:27:54","MetaMD_Archive","E17BABC9A0B8F87C25D706492541DFFDE6ABEC91E5BDBE8F921C258FFE62D246"
"Meta_Lean_Archive\Claude_SN.lean","Meta_Lean_Archive/Claude_SN.lean",".lean","9917","08/18/2025 01:27:54","Meta_Lean_Archive","1CBACF8DEEBA9605CD0627070476A27BB892F1625F5D3BC4274CB5506EF82558"
"Meta_Lean_Archive\GuardedBridges.lean","Meta_Lean_Archive/GuardedBridges.lean",".lean","0","08/18/2025 01:27:54","Meta_Lean_Archive","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"Meta_Lean_Archive\Kappa.lean","Meta_Lean_Archive/Kappa.lean",".lean","2005","08/18/2025 01:27:54","Meta_Lean_Archive","CBB62790EF6E765C363FE8F10E2A5FBDAA0683297B9219AA1940AF8C32532117"
"Meta_Lean_Archive\KappaPlus2.lean","Meta_Lean_Archive/KappaPlus2.lean",".lean","1858","08/18/2025 01:27:54","Meta_Lean_Archive","78D6644CB5C567A2A4355E9145CE45F6E5A6D73DE974A010445DDC9CE4CA9A30"
"Meta_Lean_Archive\KO7_OperationalIncompleteness_Skeleton.lean","Meta_Lean_Archive/KO7_OperationalIncompleteness_Skeleton.lean",".lean","9409","08/18/2025 01:27:54","Meta_Lean_Archive","D279C39C2A9D779DF8A029E46B8D51D28BD915891DC783B3281150973892815E"
"Meta_Lean_Archive\Measure.lean","Meta_Lean_Archive/Measure.lean",".lean","9232","08/18/2025 01:27:54","Meta_Lean_Archive","1B039976AEE7ED6DB15CCB693A83235F738068018D742E5568FC5005B3048C82"
"Meta_Lean_Archive\Meta.lean","Meta_Lean_Archive/Meta.lean",".lean","2593","08/18/2025 01:27:54","Meta_Lean_Archive","71CC31E078775007BAC04FDFBD8F4D59D8AEAB3DAC98A0E56FB99EBE9F01E147"
"Meta_Lean_Archive\MuCore.lean","Meta_Lean_Archive/MuCore.lean",".lean","3704","08/18/2025 01:27:54","Meta_Lean_Archive","4A663976D673AEA17AE4C6DEF5B61874386865E5AD89B4705A25B82D9C85F20F"
"Meta_Lean_Archive\MuLexSN.lean","Meta_Lean_Archive/MuLexSN.lean",".lean","3214","08/18/2025 01:27:54","Meta_Lean_Archive","C5DC89EC2EAE442F0DFFA77C53CB4D3C5038A1A9C0D581669F0A05C2D6EE21F3"
"Meta_Lean_Archive\MuPort.lean","Meta_Lean_Archive/MuPort.lean",".lean","8489","08/18/2025 01:27:54","Meta_Lean_Archive","A97B752FF05C6ABC695AA4198FCFDC0A289C189A7735B59F162C777B64DC7111"
"Meta_Lean_Archive\Normalize_Safe_Bundle.lean","Meta_Lean_Archive/Normalize_Safe_Bundle.lean",".lean","566","08/18/2025 01:27:54","Meta_Lean_Archive","7E0605F87C5BBAC7EFBC29F45DCC229296C4734EF6B909B9AF12F5795D25DB1D"
"Meta_Lean_Archive\Operational_Incompleteness.lean","Meta_Lean_Archive/Operational_Incompleteness.lean",".lean","9692","08/18/2025 07:57:43","Meta_Lean_Archive","D6E6D8C97D4B3447950EE995AF9774C3EC234189337C4B12CED3C30D4C5D9FFC"
"Meta_Lean_Archive\Patch2025_08_10.lean","Meta_Lean_Archive/Patch2025_08_10.lean",".lean","1361","08/18/2025 01:27:54","Meta_Lean_Archive","AA3B944CBDA876D7F4AAD02DD2F784649409E9F79217786E38AEEB1579BED191"
"Meta_Lean_Archive\SN_Delta.lean","Meta_Lean_Archive/SN_Delta.lean",".lean","4506","08/18/2025 01:27:54","Meta_Lean_Archive","276BCCB7C0BEE3CD781498B2CFBD01856AC9C2E87FC3C2EB55DDBF53BE2BF7CB"
"Meta_Lean_Archive\SN_Final.lean","Meta_Lean_Archive/SN_Final.lean",".lean","9702","08/18/2025 01:27:54","Meta_Lean_Archive","55B2AD5600522515D9AA51729D5628CE39504DF5DD36B235B773F3F045BFB180"
"Meta_Lean_Archive\SN_Opus.lean","Meta_Lean_Archive/SN_Opus.lean",".lean","6604","08/18/2025 01:27:54","Meta_Lean_Archive","5E38F7925DB096DE14FF4CE819AC4B9BFC02CF5D26326996A5BF0D92EFBA663D"
"Meta_Lean_Archive\SN_Phi.lean","Meta_Lean_Archive/SN_Phi.lean",".lean","17835","08/18/2025 01:27:54","Meta_Lean_Archive","26FFC4A9BB3E26CA70FC374D596D9B5B2C98A998447F9E20FCB652CD00BF72D7"
"Meta_Lean_Archive\SN.lean","Meta_Lean_Archive/SN.lean",".lean","7178","08/18/2025 01:27:54","Meta_Lean_Archive","43A79BD489E4C403EA84B8515B985707E19240E1DB4E1C6ABD192C868FB612F7"
"Meta_Lean_Archive\StrongNormal.lean","Meta_Lean_Archive/StrongNormal.lean",".lean","5161","08/18/2025 01:27:54","Meta_Lean_Archive","CD683DF3F7DB90549E7DF5E680D21EE7D52596FCE75A68D5F964D4DBA3702FAC"
"Meta_Lean_Archive\Termination_C.lean","Meta_Lean_Archive/Termination_C.lean",".lean","73100","08/18/2025 01:27:54","Meta_Lean_Archive","B5E8E55D80293DB39E8464DEA29209AAC1029FBF9727D7E7EAA647FE7D3CD8BE"
"Meta_Lean_Archive\Termination_Legacy.lean","Meta_Lean_Archive/Termination_Legacy.lean",".lean","51320","08/18/2025 01:27:54","Meta_Lean_Archive","029E39872EA17337CB40293BE3C1ED4B26E7AFFDBE63062D571DDA6E4E1C7A91"
"Meta_Lean_Archive\Termination_Lex.lean","Meta_Lean_Archive/Termination_Lex.lean",".lean","2833","08/18/2025 01:27:54","Meta_Lean_Archive","55E517A92CC3BDC0B776E9D9AACBDAEFC0E90F140FDE654EA6016C14C184A399"
"Meta_Lean_Archive\Termination.lean","Meta_Lean_Archive/Termination.lean",".lean","62253","08/18/2025 01:27:54","Meta_Lean_Archive","FBDB31029711B705E3DB3C8FCB4AE0058F92152DF9EE4F48EC076A513516F324"
"test-results\2025-10-29-Opus-4.1.txt","test-results/2025-10-29-Opus-4.1.txt",".txt","72229","10/30/2025 09:05:23","test-results","610005A20B83AEDBCBC28A3DC5849C2481449C33EF360351C4F6B05E296F2261"
"test-results\opus-4.1-key-failures.md","test-results/opus-4.1-key-failures.md",".md","4658","10/30/2025 08:46:38","test-results","652209B45B87950AB161315BC89364D6D3AA1F53C864F6F030DCED149B20423E"
"test-results\opus-4.1-test-analysis.md","test-results/opus-4.1-test-analysis.md",".md","4040","10/30/2025 09:58:13","test-results","E4ADA102DF72940717D25DC58722E382B114D3E7CA8D8384E81FEB4E7A6EC2FF"
"test-results\opus-4.1-test-summary.md","test-results/opus-4.1-test-summary.md",".md","4046","10/30/2025 09:04:46","test-results","FE1AEFEACB20C91E7005091C1485ED31D84A62E89583AF4340133F1273EE40EB"
"test-results\opus-test-summary.md","test-results/opus-test-summary.md",".md","1836","10/30/2025 08:50:33","test-results","B842A3DE7271BEC88A68D93BA0118193AFEF12C89D40010954B80A35B8D13C35"
"test-results\test_results_summary.md","test-results/test_results_summary.md",".md","2095","10/30/2025 06:55:32","test-results","9415118716C348CD5008F6ED5FE7D77F65DAC69AF336FA004FB124807339E59A"
