"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","Description","Relevance","ExtractPath","FullIncludePath","Notes","Status"
"MUST_Review\important_2\Research\Termination_Companion.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research\Termination_Companion.md",".md","24422","2025-11-24 21:10:49","important_2","E62A7514E15FC0C27482BE159F918DE8654AD57050D0DE7ACEAEA6AC34A05903","4","misc","reference","","","","","Background research memo; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Termination_Companion__summary__001.md","","","complete"
"MUST_Review\important_2\Research\Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research\Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md",".md","62588","2025-11-24 21:10:51","important_2","159006E5213AA8465873AA4890B85EC0400458AB5AB2B2BB936A500B46920EC7","4","misc","reference","","","","","Background research memo; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Term_Rewriting_Systems_TRS_Fundamentals_and_Examples__summary__001.md","","","complete"
"MUST_Review\important_2\Research\TRSs_with_duplicating_rules.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research\TRSs_with_duplicating_rules.md",".md","5419","2025-11-24 21:10:50","important_2","1E264C9BED66E5547F50379F87F065DE86E4EF2CE8A884F3958FC079FDCB21B1","4","misc","reference","","","","","Background research memo; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__TRSs_with_duplicating_rules__summary__001.md","","","complete"
"MUST_Review\important_2\Research\TRS_With_Duplicating_Rules.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research\TRS_With_Duplicating_Rules.md",".md","5303","2025-11-24 21:10:51","important_2","7020EED9EADCFB7759EE134E8BC925F9A7FD2BAA17EC2AC9C87B618A7FD18EBD","4","misc","reference","","","","","Background research memo; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__TRS_With_Duplicating_Rules__summary__001.md","","","complete"
"MUST_Review\important_2\Research\Verifying_Lean_4_Proofs_Securely_and_Independently.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research\Verifying_Lean_4_Proofs_Securely_and_Independently.md",".md","22483","2025-11-24 21:10:51","important_2","ECEA690EE59CA7DB6C67AE7FE78FF979EDC133402159411F0B5BDCE600FF5F4C","4","misc","reference","","","","","Background research memo; not a proof artifact.","","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Verifying_Lean_4_Proofs_Securely_and_Independently__summary__001.md","","","complete"
"MUST_Review\important_2\1.Universal_Rules copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\1.Universal_Rules copy.md",".md","16256","2025-10-23 14:56:35","important_2","A8D361A90F4161765B726764616CAE826E4A54333CF92A99E58F7BED10687734","4","misc","guide","","","protocol","","Duplicate of FRV2-0335.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__1_Universal_Rules__protocol__001.md","","Duplicate of FRV2-0335.","duplicate"
"MUST_Review\important_2\3.Termination_Consolidation copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\3.Termination_Consolidation copy 2.md",".md","33140","2025-08-20 23:45:26","important_2","B3FE4DC76C1A12230460D332F3C955BF38169435CD0FC15B8632A864A4084253","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence; unsupported_inference","Duplicate of FRV2-0338.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__3_Termination_Consolidation_copy__summary__001.md","","Duplicate of FRV2-0338.","duplicate"
"MUST_Review\important_2\5-Pro copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\5-Pro copy 2.md",".md","7894","2025-08-18 07:55:12","important_2","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7","4","misc","guidance","","","roadmap","unsupported_inference","Duplicate of FRV2-0340.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__5_Pro__guidance__001.md","","Duplicate of FRV2-0340.","duplicate"
"MUST_Review\important_2\5-Pro copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\5-Pro copy.md",".md","7894","2025-08-18 07:55:12","important_2","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7","4","misc","guidance","","","roadmap","unsupported_inference","Duplicate of FRV2-0340.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__5_Pro__guidance__001.md","","Duplicate of FRV2-0340.","duplicate"
"MUST_Review\important_2\commnets_summary copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\commnets_summary copy 2.md",".md","14182","2025-08-18 07:39:47","important_2","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB","4","misc","analysis","","","summary","","Duplicate of FRV2-0346.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__commnets_summary__summary__001.md","","Duplicate of FRV2-0346.","duplicate"
"MUST_Review\important_2\commnets_summary copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\commnets_summary copy.md",".md","14182","2025-08-18 07:39:47","important_2","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB","4","misc","analysis","","","summary","","Duplicate of FRV2-0346.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__commnets_summary__summary__001.md","","Duplicate of FRV2-0346.","duplicate"
"MUST_Review\important_2\Confluence_Safe copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Confluence_Safe copy 2.md",".md","6854","2025-08-18 19:40:34","important_2","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C","3","failed_attempts","analysis","","","confluence_checklist","proof_obligation_stuck; nonconvergence","Duplicate of FRV2-0347.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Confluence_Safe__analysis__001.md","","Duplicate of FRV2-0347.","duplicate"
"MUST_Review\important_2\Confluence_Safe copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Confluence_Safe copy.md",".md","6854","2025-08-18 19:40:34","important_2","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C","3","failed_attempts","analysis","","","confluence_checklist","proof_obligation_stuck; nonconvergence","Duplicate of FRV2-0347.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Confluence_Safe__analysis__001.md","","Duplicate of FRV2-0347.","duplicate"
"MUST_Review\important_2\fails_central copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\fails_central copy 2.md",".md","7517","2025-08-18 19:26:13","important_2","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Duplicate of FRV2-0353.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_central__report__001.md","","Duplicate of FRV2-0353.","duplicate"
"MUST_Review\important_2\fails_central copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\fails_central copy.md",".md","7517","2025-08-18 19:26:13","important_2","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6","3","failed_attempts","report","","","failure_catalog","unsupported_inference; nonconvergence; proof_obligation_stuck","Duplicate of FRV2-0353.","Duplicate content.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__fails_central__report__001.md","","Duplicate of FRV2-0353.","duplicate"
"MUST_Review\important_2\archive\gemini.md","C:\Users\Moses\OpComp\MUST_Review\important_2\archive\gemini.md",".md","15196","2025-08-18 01:27:54","important_2","7741C3F292BDCE3B8CC01C920A9E88A8B8C0F05006C2CFC356AE5D3878BB0BAF","4","misc","guidance","gemini","","publication_plan","","Duplicate of FRV2-0356.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__gemini__guidance__001.md","","Duplicate of FRV2-0356.","duplicate"
"MUST_Review\important_2\Hybrid_Termination copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Hybrid_Termination copy 2.md",".md","2721","2025-08-18 19:40:34","important_2","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F","3","failed_attempts","analysis","","","hybrid_measure","nonconvergence","Duplicate of FRV2-0361.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Hybrid_Termination__analysis__001.md","","Duplicate of FRV2-0361.","duplicate"
"MUST_Review\important_2\Hybrid_Termination copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Hybrid_Termination copy.md",".md","2721","2025-08-18 19:40:34","important_2","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F","3","failed_attempts","analysis","","","hybrid_measure","nonconvergence","Duplicate of FRV2-0361.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Hybrid_Termination__analysis__001.md","","Duplicate of FRV2-0361.","duplicate"
"MUST_Review\important_2\INDEX copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\INDEX copy.md",".md","454","2025-08-18 19:23:28","important_2","99763537187AA4300DC884E4751497523B631E16F792CEB566334F04D18E98CC","4","misc","index","","","","","Duplicate of FRV2-0362.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__INDEX__index__001.md","","Duplicate of FRV2-0362.","duplicate"
"MUST_Review\important_2\Operational_Incompleteness_Roadmap copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Operational_Incompleteness_Roadmap copy.md",".md","2491","2025-08-18 19:40:34","important_2","724BB3E79400B4512EBEF0AF2D5133E98AA99DEEA70B0B4354CACAD863B3DEFC","4","misc","roadmap","","","roadmap","","Duplicate of FRV2-0366.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Operational_Incompleteness_Roadmap__roadmap__001.md","","Duplicate of FRV2-0366.","duplicate"
"MUST_Review\important_2\OperatorKernelO6_Paper_Guide copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\OperatorKernelO6_Paper_Guide copy 2.md",".md","3670","2025-08-18 19:40:34","important_2","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F","4","misc","guide","","","","constraint_violation","Duplicate of FRV2-0367.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__OperatorKernelO6_Paper_Guide__summary__001.md","","Duplicate of FRV2-0367.","duplicate"
"MUST_Review\important_2\OperatorKernelO6_Paper_Guide copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\OperatorKernelO6_Paper_Guide copy.md",".md","3670","2025-08-18 19:40:34","important_2","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F","4","misc","guide","","","","constraint_violation","Duplicate of FRV2-0367.","Duplicate content.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__OperatorKernelO6_Paper_Guide__summary__001.md","","Duplicate of FRV2-0367.","duplicate"
"MUST_Review\important_2\paper_code_xref copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\paper_code_xref copy.md",".md","1788","2025-08-18 19:40:34","important_2","5A679C49AF695DB73ABC33672AE5B790346B2863A6CB58FED2F70912379506A8","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0368.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__paper_code_xref__summary__001.md","","Duplicate of FRV2-0368.","duplicate"
"MUST_Review\important_2\Research copy 2.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research copy 2.md",".md","111936","2025-08-19 04:16:43","important_2","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0374.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__research__summary__001.md","","Duplicate of FRV2-0374.","duplicate"
"MUST_Review\important_2\Research copy.md","C:\Users\Moses\OpComp\MUST_Review\important_2\Research copy.md",".md","111936","2025-08-19 04:16:43","important_2","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0374.","Duplicate content.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__research__summary__001.md","","Duplicate of FRV2-0374.","duplicate"
"MUST_Review\markdown_output\5th-6th_candidates_html.md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\5th-6th_candidates_html.md",".md","27668","2025-11-03 01:05:43","markdown_output","94A73240815D7068AE971DA7A9870B632A9C1C13DFF1FF151BEC386629923471","3","failed_attempts","analysis","","","candidate_review","nondecreasing_measure; proof_obligation_stuck","Candidate review flags non-monotone measures and unresolved peaks in proposed kernels.","Notes muPi body can re-grow term; SN is doubtful; beta peaks unresolved.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__5th_6th_candidates_html__analysis__001.md","","Converted from PDF.","complete"
"MUST_Review\markdown_output\OTC_Draft.md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\OTC_Draft.md",".md","36658","2025-11-02 08:45:32","markdown_output","B14B1B9B326F1D8FD904FE937A867E03019815016EB7299DD2C626611ACD3FC4","4","misc","draft_paper","","","","","Draft OTC manuscript; not a proof artifact.","Draft narrative of Operator Tracer Calculus and axiom-free framework.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__OTC_Draft__draft__001.md","","Converted from PDF.","complete"
"MUST_Review\markdown_output\OTC_Hand_Off_Blueprint.md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\OTC_Hand_Off_Blueprint.md",".md","92395","2025-11-02 08:45:32","markdown_output","ADA8D7273DCA8E73638EFE69048CF13E3A86BD60E1EE607F0BE961AEBF1BD88D","4","misc","roadmap","","","handoff_plan","","Handoff blueprint with scope limits and fail paths; not a proof artifact.","Describes fail paths and disclosure requirements for axiom-free claims.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__OTC_Hand_Off_Blueprint__roadmap__001.md","","Converted from PDF.","complete"
"MUST_Review\markdown_output\Operator_Proceduralism_Draft_Paper_(3).md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\Operator_Proceduralism_Draft_Paper_(3).md",".md","35313","2025-11-02 08:45:32","markdown_output","ACB8AC81FD794E2F5D673030AACEC69B1BDF0E2AC6F2B535870F5860BDC2BB8A","4","misc","draft_paper","","","","","Draft proceduralism manuscript; not a proof artifact.","Draft narrative of operator-centric calculus and self-reference.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Operator_Proceduralism_Draft_Paper_3__draft__001.md","","Converted from PDF.","complete"
"MUST_Review\markdown_output\Solutions.md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\Solutions.md",".md","25978","2025-11-02 08:45:32","markdown_output","E0D9309F765ED2B472EAA022E122CDCB484792575E240318941339D1B62FEC9C","3","failed_attempts","analysis","","","solutions_digest","nondecreasing_measure; constraint_violation; proof_obligation_stuck","Solution digest records non-monotone measures and CI violations (Bool/DecidableEq/Nat).","Flags SN risk when bodies re-grow terms; notes CI failure for forbidden imports.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Solutions__analysis__001.md","","Converted from PDF.","complete"
"MUST_Review\markdown_output\VIABLE_MINIMAL-KERNEL_CANDIDATES.md","C:\Users\Moses\OpComp\MUST_Review\markdown_output\VIABLE_MINIMAL-KERNEL_CANDIDATES.md",".md","3769","2025-11-02 08:45:32","markdown_output","A4591E6ECC099188FEA7456856BBE56A9C1D5CDC05D5E30CFAC5734F694E7FC0","4","misc","analysis","","","candidate_list","","Candidate list highlighting high-risk proofs; not a proof artifact.","Lists P1 complement-uniqueness, P2 global confluence, P3 derivability as high-risk items.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__VIABLE_MINIMAL_KERNEL_CANDIDATES__analysis__001.md","","Converted from PDF.","complete"
"MUST_Review\test-results\2025-10-29-Opus-4.1.txt","C:\Users\Moses\OpComp\MUST_Review\test-results\2025-10-29-Opus-4.1.txt",".txt","72229","2025-10-30 09:05:23","test-results","610005A20B83AEDBCBC28A3DC5849C2481449C33EF360351C4F6B05E296F2261","5","misc","analysis","Sonnet 4.5","2025-10-29","","unsupported_inference","Duplicate of FRV2-0135.","Duplicate content.","Medium","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__2025-10-29-sonnet-4.5-good-fail__analysis__001.md","","Duplicate of FRV2-0135.","duplicate"
